block,table2,activity,CAT,column,dtype,spaces,width,start,stop,table,default,model_min,model_max,target,lower,upper,min,max,units,definition
RCHRES,NUT-NITDENIT,NUTRX,PARAMETERS,TCDEN,R,2,10,50,60,NUT-NITDENIT,1.07,,,,,,,,,
RCHRES,NUT-NITDENIT,NUTRX,PARAMETERS,DENOXT,R,2,10,60,70,NUT-NITDENIT,2,,,,,,,,,
RCHRES,NUT-NH3VOLAT,NUTRX,PARAMETERS,OPNID,C,2,8,2,10,NUT-NH3VOLAT,2,,,,,,,,,
RCHRES,NUT-NH3VOLAT,NUTRX,PARAMETERS,EXPNVG,R,2,10,10,20,NUT-NH3VOLAT,0.5,,,,,,,,,
RCHRES,NUT-NH3VOLAT,NUTRX,PARAMETERS,EXPNVL,R,2,10,20,30,NUT-NH3VOLAT,0.6667,,,,,,,,,
RCHRES,NUT-BEDCONC,NUTRX,PARAMETERS,OPNID,C,2,8,2,10,NUT-BEDCONC,0.6667,,,,,,,,,
RCHRES,NUT-BEDCONC,NUTRX,PARAMETERS,BNH4(1),R,2,10,10,20,NUT-BEDCONC,0,,,,,,,,,
RCHRES,NUT-BEDCONC,NUTRX,PARAMETERS,BNH4(2),R,2,10,20,30,NUT-BEDCONC,0,,,,,,,,,
RCHRES,NUT-BEDCONC,NUTRX,PARAMETERS,BNH4(3),R,2,10,30,40,NUT-BEDCONC,0,,,,,,,,,
RCHRES,NUT-BEDCONC,NUTRX,PARAMETERS,BPO4(1),R,2,10,40,50,NUT-BEDCONC,0,,,,,,,,,
RCHRES,NUT-BEDCONC,NUTRX,PARAMETERS,BPO4(2),R,2,10,50,60,NUT-BEDCONC,0,,,,,,,,,
RCHRES,NUT-BEDCONC,NUTRX,PARAMETERS,BPO4(3),R,2,10,60,70,NUT-BEDCONC,0,,,,,,,,,
RCHRES,NUT-ADSPARM,NUTRX,PARAMETERS,OPNID,C,2,8,2,10,NUT-ADSPARM,0,,,,,,,,,
RCHRES,NUT-ADSPARM,NUTRX,PARAMETERS,ADNHPM(1),R,2,10,10,20,NUT-ADSPARM,1.00E-10,,,,,,,,,
RCHRES,NUT-ADSPARM,NUTRX,PARAMETERS,ADNHPM(2),R,2,10,20,30,NUT-ADSPARM,1.00E-10,,,,,,,,,
RCHRES,NUT-ADSPARM,NUTRX,PARAMETERS,ADNHPM(3),R,2,10,30,40,NUT-ADSPARM,1.00E-10,,,,,,,,,
RCHRES,NUT-ADSPARM,NUTRX,PARAMETERS,ADPOPM(1),R,2,10,40,50,NUT-ADSPARM,1.00E-10,,,,,,,,,
RCHRES,NUT-ADSPARM,NUTRX,PARAMETERS,ADPOPM(2),R,2,10,50,60,NUT-ADSPARM,1.00E-10,,,,,,,,,
RCHRES,NUT-ADSPARM,NUTRX,PARAMETERS,ADPOPM(3),R,2,10,60,70,NUT-ADSPARM,1.00E-10,,,,,,,,,
RCHRES,NUT-DINIT,NUTRX,STATES,OPNID,C,2,8,2,10,NUT-DINIT,1.00E-10,,,,,,,,,
RCHRES,NUT-DINIT,NUTRX,STATES,NO3,R,2,10,10,20,NUT-DINIT,0,,,,,,,,,
RCHRES,NUT-DINIT,NUTRX,STATES,TAM,R,2,10,20,30,NUT-DINIT,0,,,,,,,,,
RCHRES,NUT-DINIT,NUTRX,STATES,NO2,R,2,10,30,40,NUT-DINIT,0,,,,,,,,,
RCHRES,NUT-DINIT,NUTRX,STATES,PO4,R,2,10,40,50,NUT-DINIT,0,,,,,,,,,
RCHRES,NUT-DINIT,NUTRX,STATES,PHVAL,R,2,10,50,60,NUT-DINIT,7,,,,,,,,,
RCHRES,NUT-ADSINIT,NUTRX,STATES,OPNID,C,2,8,2,10,NUT-ADSINIT,7,,,,,,,,,
RCHRES,NUT-ADSINIT,NUTRX,STATES,SNH4(1),R,2,10,10,20,NUT-ADSINIT,0,,,,,,,,,
RCHRES,NUT-ADSINIT,NUTRX,STATES,SNH4(2),R,2,10,20,30,NUT-ADSINIT,0,,,,,,,,,
RCHRES,NUT-ADSINIT,NUTRX,STATES,SNH4(3),R,2,10,30,40,NUT-ADSINIT,0,,,,,,,,,
RCHRES,NUT-ADSINIT,NUTRX,STATES,SPO4(1),R,2,10,40,50,NUT-ADSINIT,0,,,,,,,,,
RCHRES,NUT-ADSINIT,NUTRX,STATES,SPO4(2),R,2,10,50,60,NUT-ADSINIT,0,,,,,,,,,
RCHRES,NUT-ADSINIT,NUTRX,STATES,SPO4(3),R,2,10,60,70,NUT-ADSINIT,0,,,,,,,,,
RCHRES,MON-PHVAL,NUTRX,MONTHLYS,OPNID,C,2,8,2,10,MON-PHVAL,0,,,,,,,,,
RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA1,R,2,5,10,15,MON-PHVAL,7,,,,,,,,,
RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA2,R,2,5,15,20,MON-PHVAL,7,,,,,,,,,
RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA3,R,2,5,20,25,MON-PHVAL,7,,,,,,,,,
RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA4,R,2,5,25,30,MON-PHVAL,7,,,,,,,,,
RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA5,R,2,5,30,35,MON-PHVAL,7,,,,,,,,,
RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA6,R,2,5,35,40,MON-PHVAL,7,,,,,,,,,
RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA7,R,2,5,40,45,MON-PHVAL,7,,,,,,,,,
RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA8,R,2,5,45,50,MON-PHVAL,7,,,,,,,,,
RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA9,R,2,5,50,55,MON-PHVAL,7,,,,,,,,,
RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA10,R,2,5,55,60,MON-PHVAL,7,,,,,,,,,
RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA11,R,2,5,60,65,MON-PHVAL,7,,,,,,,,,
RCHRES,MON-PHVAL,NUTRX,MONTHLYS,PHVA12,R,2,5,65,70,MON-PHVAL,7,,,,,,,,,
RCHRES,PLNK-FLAGS,PLANK,FLAGS,OPNID,C,2,8,2,10,PLNK-FLAGS,7,,,,,,,,,
RCHRES,PLNK-FLAGS,PLANK,FLAGS,PHYFG,I,2,5,10,15,PLNK-FLAGS,0,,,,,,,,,
RCHRES,PLNK-FLAGS,PLANK,FLAGS,ZOOFG,I,2,5,15,20,PLNK-FLAGS,0,,,,,,,,,
RCHRES,PLNK-FLAGS,PLANK,FLAGS,BALFG,I,2,5,20,25,PLNK-FLAGS,0,,,,,,,,,
RCHRES,PLNK-FLAGS,PLANK,FLAGS,SDLTFG,I,2,5,25,30,PLNK-FLAGS,0,,,,,,,,,
RCHRES,PLNK-FLAGS,PLANK,FLAGS,AMRFG,I,2,5,30,35,PLNK-FLAGS,0,,,,,,,,,
RCHRES,PLNK-FLAGS,PLANK,FLAGS,DECFG,I,2,5,35,40,PLNK-FLAGS,0,,,,,,,,,
RCHRES,PLNK-FLAGS,PLANK,FLAGS,NSFG,I,2,5,40,45,PLNK-FLAGS,0,,,,,,,,,
RCHRES,PLNK-FLAGS,PLANK,FLAGS,ZFOOD,I,2,5,45,50,PLNK-FLAGS,2,,,,,,,,,
RCHRES,PLNK-FLAGS,PLANK,FLAGS,BNPFG,I,2,5,50,55,PLNK-FLAGS,0,,,,,,,,,
RCHRES,PLNK-AD-FLAGS,PLANK,FLAGS,OPNID,C,2,8,2,10,PLNK-AD-FLAGS,0,,,,,,,,,
RCHRES,PLNK-AD-FLAGS,PLANK,FLAGS,PLADFG(1),I,2,3,11,14,PLNK-AD-FLAGS,0,,,,,,,,,
RCHRES,PLNK-AD-FLAGS,PLANK,FLAGS,PLADFG(2),I,2,3,14,17,PLNK-AD-FLAGS,0,,,,,,,,,
RCHRES,PLNK-AD-FLAGS,PLANK,FLAGS,PLADFG(3),I,2,3,18,21,PLNK-AD-FLAGS,0,,,,,,,,,
RCHRES,PLNK-AD-FLAGS,PLANK,FLAGS,PLADFG(4),I,2,3,21,24,PLNK-AD-FLAGS,0,,,,,,,,,
RCHRES,PLNK-AD-FLAGS,PLANK,FLAGS,PLADFG(5),I,2,3,25,28,PLNK-AD-FLAGS,0,,,,,,,,,
RCHRES,PLNK-AD-FLAGS,PLANK,FLAGS,PLADFG(6),I,2,3,28,31,PLNK-AD-FLAGS,0,,,,,,,,,
RCHRES,SURF-EXPOSED,PLANK,PARAMETERS,OPNID,C,2,8,2,10,SURF-EXPOSED,0,,,,,,,,,
RCHRES,SURF-EXPOSED,PLANK,PARAMETERS,CFSAEX,R,2,10,10,20,SURF-EXPOSED,1,,,,,,,,,
RCHRES,PLNK-PARM1,PLANK,PARAMETERS,OPNID,C,2,8,2,10,PLNK-PARM1,,,,,,,,,,
RCHRES,PLNK-PARM1,PLANK,PARAMETERS,RATCLP,R,2,10,10,20,PLNK-PARM1,0.6,,,,,,,,,
RCHRES,PLNK-PARM1,PLANK,PARAMETERS,NONREF,R,2,10,20,30,PLNK-PARM1,0.5,,,,,,,,,
RCHRES,PLNK-PARM1,PLANK,PARAMETERS,LITSED,R,2,10,30,40,PLNK-PARM1,0,,,,,,,,,
RCHRES,PLNK-PARM1,PLANK,PARAMETERS,ALNPR,R,2,10,40,50,PLNK-PARM1,1,,,,,,,,,
RCHRES,PLNK-PARM1,PLANK,PARAMETERS,EXTB,R,2,10,50,60,PLNK-PARM1,-999,,,,,,,,,
RCHRES,PLNK-PARM1,PLANK,PARAMETERS,MALGR,R,2,10,60,70,PLNK-PARM1,0.3,,,,,,,,,
RCHRES,PLNK-PARM1,PLANK,PARAMETERS,PARADF,R,2,10,70,80,PLNK-PARM1,1,,,,,,,,,
RCHRES,PLNK-PARM2,PLANK,PARAMETERS,OPNID,C,2,8,2,10,PLNK-PARM2,,,,,,,,,,
RCHRES,PLNK-PARM2,PLANK,PARAMETERS,CMMLT,R,2,10,10,20,PLNK-PARM2,0.033,,,,,,,,,
RCHRES,PLNK-PARM2,PLANK,PARAMETERS,CMMN,R,2,10,20,30,PLNK-PARM2,0.045,,,,,,,,,
RCHRES,PLNK-PARM2,PLANK,PARAMETERS,CMMNP,R,2,10,30,40,PLNK-PARM2,0.0284,,,,,,,,,
RCHRES,PLNK-PARM2,PLANK,PARAMETERS,CMMP,R,2,10,40,50,PLNK-PARM2,0.015,,,,,,,,,
RCHRES,PLNK-PARM2,PLANK,PARAMETERS,TALGRH,R,2,10,50,60,PLNK-PARM2,95,,,,,,,,,
RCHRES,PLNK-PARM2,PLANK,PARAMETERS,TALGRL,R,2,10,60,70,PLNK-PARM2,43,,,,,,,,,
RCHRES,PLNK-PARM2,PLANK,PARAMETERS,TALGRM,R,2,10,70,80,PLNK-PARM2,77,,,,,,,,,
RCHRES,PLNK-PARM3,PLANK,PARAMETERS,OPNID,C,2,8,2,10,PLNK-PARM3,25,,,,,,,,,
RCHRES,PLNK-PARM3,PLANK,PARAMETERS,ALR20,R,2,10,10,20,PLNK-PARM3,0.004,,,,,,,,,
RCHRES,PLNK-PARM3,PLANK,PARAMETERS,ALDH,R,2,10,20,30,PLNK-PARM3,0.01,,,,,,,,,
RCHRES,PLNK-PARM3,PLANK,PARAMETERS,ALDL,R,2,10,30,40,PLNK-PARM3,0.001,,,,,,,,,
RCHRES,PLNK-PARM3,PLANK,PARAMETERS,OXALD,R,2,10,40,50,PLNK-PARM3,0.03,,,,,,,,,
RCHRES,PLNK-PARM3,PLANK,PARAMETERS,NALDH,R,2,10,50,60,PLNK-PARM3,0,,,,,,,,,
RCHRES,PLNK-PARM3,PLANK,PARAMETERS,PALDH,R,2,10,60,70,PLNK-PARM3,0,,,,,,,,,
RCHRES,PHYTO-PARM,PLANK,PARAMETERS,OPNID,C,2,8,2,10,PHYTO-PARM,0,,,,,,,,,
RCHRES,PHYTO-PARM,PLANK,PARAMETERS,SEED,R,2,10,10,20,PHYTO-PARM,0,,,,,,,,,
RCHRES,PHYTO-PARM,PLANK,PARAMETERS,MXSTAY,R,2,10,20,30,PHYTO-PARM,0,,,,,,,,,
RCHRES,PHYTO-PARM,PLANK,PARAMETERS,O,R,2,10,30,40,PHYTO-PARM,0.0001,,,,,,,,,
RCHRES,PHYTO-PARM,PLANK,PARAMETERS,CLALDH,R,2,10,40,50,PHYTO-PARM,50,,,,,,,,,
RCHRES,PHYTO-PARM,PLANK,PARAMETERS,PHYSET,R,2,10,50,60,PHYTO-PARM,0,,,,,,,,,
RCHRES,PHYTO-PARM,PLANK,PARAMETERS,REFSET,R,2,10,60,70,PHYTO-PARM,0,,,,,,,,,
RCHRES,ZOO-PARM1,PLANK,PARAMETERS,OPNID,C,2,8,2,10,ZOO-PARM1,0,,,,,,,,,
RCHRES,ZOO-PARM1,PLANK,PARAMETERS,MZOEAT,R,2,10,10,20,ZOO-PARM1,0.055,,,,,,,,,
RCHRES,ZOO-PARM1,PLANK,PARAMETERS,ZFIL20,R,2,10,20,30,ZOO-PARM1,-999,,,,,,,,,
RCHRES,ZOO-PARM1,PLANK,PARAMETERS,ZRES20,R,2,10,30,40,ZOO-PARM1,0.0015,,,,,,,,,
RCHRES,ZOO-PARM1,PLANK,PARAMETERS,ZD,R,2,10,40,50,ZOO-PARM1,0.0001,,,,,,,,,
RCHRES,ZOO-PARM1,PLANK,PARAMETERS,OXZD,R,2,10,50,60,ZOO-PARM1,0.03,,,,,,,,,
RCHRES,ZOO-PARM2,PLANK,PARAMETERS,OPNID,C,2,8,2,10,ZOO-PARM2,0.03,,,,,,,,,
RCHRES,ZOO-PARM2,PLANK,PARAMETERS,TCZFIL,R,2,10,10,20,ZOO-PARM2,1.17,,,,,,,,,
RCHRES,ZOO-PARM2,PLANK,PARAMETERS,TCZRES,R,2,10,20,30,ZOO-PARM2,1.07,,,,,,,,,
RCHRES,ZOO-PARM2,PLANK,PARAMETERS,ZEXDEL,R,2,10,30,40,ZOO-PARM2,0.7,,,,,,,,,
RCHRES,ZOO-PARM2,PLANK,PARAMETERS,ZOMASS,R,2,10,40,50,ZOO-PARM2,0.0003,,,,,,,,,
RCHRES,BENAL-PARM,PLANK,PARAMETERS,OPNID,C,2,8,2,10,BENAL-PARM,,,,,,,,,,
RCHRES,BENAL-PARM,PLANK,PARAMETERS,MBAL,R,2,10,10,20,BENAL-PARM,600,,,,,,,,,
RCHRES,BENAL-PARM,PLANK,PARAMETERS,CFBALR,R,2,10,20,30,BENAL-PARM,1,,,,,,,,,
RCHRES,BENAL-PARM,PLANK,PARAMETERS,CFBALG,R,2,10,30,40,BENAL-PARM,1,,,,,,,,,
RCHRES,BENAL-PARM,PLANK,PARAMETERS,MINBAL,R,2,10,40,50,BENAL-PARM,0.0001,,,,,,,,,
RCHRES,BENAL-PARM,PLANK,PARAMETERS,CAMPR,R,2,10,50,60,BENAL-PARM,0.001,,,,,,,,,
RCHRES,BENAL-PARM,PLANK,PARAMETERS,FRAVL,R,2,10,60,70,BENAL-PARM,0,,,,,,,,,
RCHRES,BENAL-PARM,PLANK,PARAMETERS,NMAXFX,R,2,10,70,80,BENAL-PARM,10,,,,,,,,,
RCHRES,PLNK-INIT,PLANK,STATES,OPNID,C,2,8,2,10,PLNK-INIT,10,,,,,,,,,
RCHRES,PLNK-INIT,PLANK,STATES,PHYTO,R,2,10,10,20,PLNK-INIT,9.60E-07,,,,,,,,,
RCHRES,PLNK-INIT,PLANK,STATES,ZOO,R,2,10,20,30,PLNK-INIT,0.03,,,,,,,,,
RCHRES,PLNK-INIT,PLANK,STATES,BENAL,R,2,10,30,40,PLNK-INIT,1.00E-08,,,,,,,,,
RCHRES,PLNK-INIT,PLANK,STATES,ORN,R,2,10,40,50,PLNK-INIT,0,,,,,,,,,
RCHRES,PLNK-INIT,PLANK,STATES,ORP,R,2,10,50,60,PLNK-INIT,0,,,,,,,,,
RCHRES,PLNK-INIT,PLANK,STATES,ORC,R,2,10,60,70,PLNK-INIT,0,,,,,,,,,
RCHRES,PH-PARM1,PHCARB,PARAMETERS,OPNID,C,2,8,2,10,PH-PARM1,0,,,,,,,,,
RCHRES,PH-PARM1,PHCARB,PARAMETERS,PHCNT,I,2,5,10,15,PH-PARM1,25,,,,,,,,,
RCHRES,PH-PARM1,PHCARB,PARAMETERS,ALKCON,I,2,5,15,20,PH-PARM1,1,,,,,,,,,
RCHRES,PH-PARM2,PHCARB,PARAMETERS,OPNID,C,2,8,2,10,PH-PARM2,1,,,,,,,,,
RCHRES,PH-PARM2,PHCARB,PARAMETERS,CFCINV,R,2,10,10,20,PH-PARM2,0.913,,,,,,,,,
RCHRES,PH-PARM2,PHCARB,PARAMETERS,BRCO21,R,2,10,20,30,PH-PARM2,62,,,,,,,,,
RCHRES,PH-PARM2,PHCARB,PARAMETERS,BRCO22,R,2,10,30,40,PH-PARM2,62,,,,,,,,,
RCHRES,PH-INIT,PHCARB,STATES,OPNID,C,2,8,2,10,PH-INIT,62,,,,,,,,,
RCHRES,PH-INIT,PHCARB,STATES,TIC,R,2,10,10,20,PH-INIT,0,,,,,,,,,
RCHRES,PH-INIT,PHCARB,STATES,CO2,R,2,10,20,30,PH-INIT,0,,,,,,,,,
RCHRES,PH-INIT,PHCARB,STATES,PH,R,2,10,30,40,PH-INIT,7,,,,,,,,,
RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,OPNID,C,2,8,2,10,ACID-FLAGS,,,,,,,,,,
RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG(1),I,2,5,10,15,ACID-FLAGS,3,,,,,,,,,
RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG(2),I,2,5,15,20,ACID-FLAGS,4,,,,,,,,,
RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG(3),I,2,5,20,25,ACID-FLAGS,1,,,,,,,,,
RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG(4),I,2,5,25,30,ACID-FLAGS,0,,,,,,,,,
RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG(5),I,2,5,30,35,ACID-FLAGS,0,,,,,,,,,
RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG(6),I,2,5,35,40,ACID-FLAGS,0,,,,,,,,,
RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG(7),I,2,5,40,45,ACID-FLAGS,0,,,,,,,,,
RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG(8),I,2,5,45,50,ACID-FLAGS,0,,,,,,,,,
RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG(9),I,2,5,50,55,ACID-FLAGS,0,,,,,,,,,
RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG(10),I,2,5,55,60,ACID-FLAGS,0,,,,,,,,,
RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG(11),I,2,5,60,65,ACID-FLAGS,0,,,,,,,,,
RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG(12),I,2,5,65,70,ACID-FLAGS,0,,,,,,,,,
RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG(13),I,2,5,70,75,ACID-FLAGS,0,,,,,,,,,
RCHRES,ACID-FLAGS,ACIDPH,EXTENDED,ACFLAG(14),I,2,5,75,80,ACID-FLAGS,0,,,,,,,,,
RCHRES,ACID-PARMS,ACIDPH,PARAMETERS,OPNID,C,2,8,2,10,ACID-PARMS,,,,,,,,,,
RCHRES,ACID-PARMS,ACIDPH,PARAMETERS,ACPARM(1),R,2,10,10,20,ACID-PARMS,1,,,,,,,,,
RCHRES,ACID-PARMS,ACIDPH,PARAMETERS,ACPARM(2),R,2,10,20,30,ACID-PARMS,6.50E-32,,,,,,,,,
RCHRES,ACID-PARMS,ACIDPH,PARAMETERS,ACPARM(3),R,2,10,30,40,ACID-PARMS,-1,,,,,,,,,
RCHRES,ACID-PARMS,ACIDPH,PARAMETERS,ACPARM(4),R,2,10,40,50,ACID-PARMS,0.95,,,,,,,,,
RCHRES,ACID-PARMS,ACIDPH,PARAMETERS,ACPARM(5),R,2,10,50,60,ACID-PARMS,2.5,,,,,,,,,
RCHRES,ACID-PARMS,ACIDPH,PARAMETERS,ACPARM(6),R,2,10,60,70,ACID-PARMS,0,,,,,,,,,
RCHRES,ACID-PARMS,ACIDPH,PARAMETERS,ACPARM(7),R,2,10,70,80,ACID-PARMS,0,,,,,,,,,
RCHRES,ACID-INIT,ACIDPH,STATES,OPNID,C,2,8,2,10,ACID-INIT,,,,,,,,,,
RCHRES,ACID-INIT,ACIDPH,STATES,ACCONC(1),R,2,10,10,20,ACID-INIT,0,,,,,,,,,
RCHRES,ACID-INIT,ACIDPH,STATES,ACCONC(2),R,2,10,20,30,ACID-INIT,0,,,,,,,,,
RCHRES,ACID-INIT,ACIDPH,STATES,ACCONC(3),R,2,10,30,40,ACID-INIT,0,,,,,,,,,
RCHRES,ACID-INIT,ACIDPH,STATES,ACCONC(4),R,2,10,40,50,ACID-INIT,0,,,,,,,,,
RCHRES,ACID-INIT,ACIDPH,STATES,ACCONC(5),R,2,10,50,60,ACID-INIT,0,,,,,,,,,
RCHRES,ACID-INIT,ACIDPH,STATES,ACCONC(6),R,2,10,60,70,ACID-INIT,0,,,,,,,,,
RCHRES,ACID-INIT,ACIDPH,STATES,ACCONC(7),R,2,10,70,80,ACID-INIT,0,,,,,,,,,
RCHRES,BENAL-FLAGS,PLANK,FLAGS,OPNID,C,2,8,2,10,BENAL-FLAGS,0,,,,,,,,,
RCHRES,BENAL-FLAGS,PLANK,FLAGS,NUMBAL,I,2,5,10,15,BENAL-FLAGS,0,,,,,,,,,
RCHRES,BENAL-FLAGS,PLANK,FLAGS,BINVFG,I,2,5,15,20,BENAL-FLAGS,1,,,,,,,,,
RCHRES,BENAL-FLAGS,PLANK,FLAGS,BFIXFG1,I,2,5,20,25,BENAL-FLAGS,0,,,,,,,,,
RCHRES,BENAL-FLAGS,PLANK,FLAGS,BFIXFG2,I,2,5,25,30,BENAL-FLAGS,0,,,,,,,,,
RCHRES,BENAL-FLAGS,PLANK,FLAGS,BFIXFG3,I,2,5,30,35,BENAL-FLAGS,0,,,,,,,,,
RCHRES,BENAL-FLAGS,PLANK,FLAGS,BFIXFG4,I,2,5,35,40,BENAL-FLAGS,0,,,,,,,,,
RCHRES,BENAL-GROW,PLANK,PARAMETERS,OPNID,C,2,8,2,10,BENAL-GROW,,,,,,,,,,
RCHRES,BENAL-GROW,PLANK,PARAMETERS,MBALGR,R,2,10,10,20,BENAL-GROW,0.3,,,,,,,,,
RCHRES,BENAL-GROW,PLANK,PARAMETERS,TCBALG,R,2,10,20,30,BENAL-GROW,1.07,,,,,,,,,
RCHRES,BENAL-GROW,PLANK,PARAMETERS,CMMNB,R,2,10,30,40,BENAL-GROW,0.045,,,,,,,,,
RCHRES,BENAL-GROW,PLANK,PARAMETERS,CMMPB,R,2,10,40,50,BENAL-GROW,0.015,,,,,,,,,
RCHRES,BENAL-GROW,PLANK,PARAMETERS,CMMD1,R,2,10,50,60,BENAL-GROW,0.1,,,,,,,,,
RCHRES,BENAL-GROW,PLANK,PARAMETERS,CMMD2,R,2,10,60,70,BENAL-GROW,100,,,,,,,,,
RCHRES,BENAL-GROW,PLANK,PARAMETERS,CSLIT,R,2,10,70,80,BENAL-GROW,250,,,,,,,,,
RCHRES,BENAL-RESSCR,PLANK,PARAMETERS,OPNID,C,2,8,2,10,BENAL-RESSCR,250,,,,,,,,,
RCHRES,BENAL-RESSCR,PLANK,PARAMETERS,BALR20,R,2,10,10,20,BENAL-RESSCR,0.004,,,,,,,,,
RCHRES,BENAL-RESSCR,PLANK,PARAMETERS,TCBALR,R,2,10,20,30,BENAL-RESSCR,1.07,,,,,,,,,
RCHRES,BENAL-RESSCR,PLANK,PARAMETERS,CSLOF1,R,2,10,30,40,BENAL-RESSCR,0.0007,,,,,,,,,
RCHRES,BENAL-RESSCR,PLANK,PARAMETERS,CSLOF2,R,2,10,40,50,BENAL-RESSCR,0.0007,,,,,,,,,
RCHRES,BENAL-RESSCR,PLANK,PARAMETERS,GRORES,R,2,10,50,60,BENAL-RESSCR,0.075,,,,,,,,,
RCHRES,BENAL-GRAZE,PLANK,PARAMETERS,OPNID,C,2,8,2,10,BENAL-GRAZE,0.075,,,,,,,,,
RCHRES,BENAL-GRAZE,PLANK,PARAMETERS,CREMVL,R,2,10,10,20,BENAL-GRAZE,0.05,,,,,,,,,
RCHRES,BENAL-GRAZE,PLANK,PARAMETERS,CMMBI,R,2,10,20,30,BENAL-GRAZE,0.05,,,,,,,,,
RCHRES,BENAL-GRAZE,PLANK,PARAMETERS,BINV,R,2,10,30,40,BENAL-GRAZE,0,,,,,,,,,
RCHRES,BENAL-GRAZE,PLANK,PARAMETERS,TCGRAZ,R,2,10,40,50,BENAL-GRAZE,1,,,,,,,,,
RCHRES,BENAL-LIGHT,PLANK,PARAMETERS,OPNID,C,2,8,2,10,BENAL-LIGHT,1,,,,,,,,,
RCHRES,BENAL-LIGHT,PLANK,PARAMETERS,CTRBQ1,R,2,10,10,20,BENAL-LIGHT,0,,,,,,,,,
RCHRES,BENAL-LIGHT,PLANK,PARAMETERS,CTRBQ2,R,2,10,20,30,BENAL-LIGHT,1,,,,,,,,,
RCHRES,BENAL-LIGHT,PLANK,PARAMETERS,CKTRB1,R,2,10,30,40,BENAL-LIGHT,0,,,,,,,,,
RCHRES,BENAL-LIGHT,PLANK,PARAMETERS,CKTRB2,R,2,10,40,50,BENAL-LIGHT,1,,,,,,,,,
RCHRES,BENAL-RIFF1,PLANK,PARAMETERS,OPNID,C,2,8,2,10,BENAL-RIFF1,1,,,,,,,,,
RCHRES,BENAL-RIFF1,PLANK,PARAMETERS,FRRIF,R,2,10,10,20,BENAL-RIFF1,1,,,,,,,,,
RCHRES,BENAL-RIFF1,PLANK,PARAMETERS,CMMV,R,2,10,20,30,BENAL-RIFF1,1,,,,,,,,,
RCHRES,BENAL-RIFF1,PLANK,PARAMETERS,RIFCQ1,R,2,10,30,40,BENAL-RIFF1,0,,,,,,,,,
RCHRES,BENAL-RIFF1,PLANK,PARAMETERS,RIFCQ2,R,2,10,40,50,BENAL-RIFF1,0,,,,,,,,,
RCHRES,BENAL-RIFF1,PLANK,PARAMETERS,RIFCQ3,R,2,10,50,60,BENAL-RIFF1,0,,,,,,,,,
RCHRES,BENAL-RIFF2,PLANK,PARAMETERS,OPNID,C,2,8,2,10,BENAL-RIFF2,0,,,,,,,,,
RCHRES,BENAL-RIFF2,PLANK,PARAMETERS,RIFVF1,R,2,8,10,18,BENAL-RIFF2,1,,,,,,,,,
RCHRES,BENAL-RIFF2,PLANK,PARAMETERS,RIFVF2,R,2,8,18,26,BENAL-RIFF2,1,,,,,,,,,
RCHRES,BENAL-RIFF2,PLANK,PARAMETERS,RIFVF3,R,2,8,26,34,BENAL-RIFF2,1,,,,,,,,,
RCHRES,BENAL-RIFF2,PLANK,PARAMETERS,RIFVF4,R,2,8,34,42,BENAL-RIFF2,1,,,,,,,,,
RCHRES,BENAL-RIFF2,PLANK,PARAMETERS,RIFDF1,R,2,8,42,50,BENAL-RIFF2,1,,,,,,,,,
RCHRES,BENAL-RIFF2,PLANK,PARAMETERS,RIFDF2,R,2,8,50,58,BENAL-RIFF2,1,,,,,,,,,
RCHRES,BENAL-RIFF2,PLANK,PARAMETERS,RIFDF3,R,2,8,58,66,BENAL-RIFF2,1,,,,,,,,,
RCHRES,BENAL-RIFF2,PLANK,PARAMETERS,RIFDF4,R,2,8,66,74,BENAL-RIFF2,1,,,,,,,,,
