"2024 Form EIA-860 Data - Schedule 3, 'Fuel Switching Data' (Retired & Canceled Units Only)",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,E3,RE,Other Waste Biomass,IC,Commercial CHP,5,0.8,0.8,0.8,2,1953,4,2015,OBG,LFG,Y,Y,NG,OBG,LFG,DFO,,,Y,Y,0.8,0.8,0.8,0.8,1H,1H,N,,,
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,E5,RE,Other Waste Biomass,IC,Commercial CHP,5,1.8,1.8,1.8,3,1963,2,2017,OBG,NG,Y,Y,NG,OBG,DFO,,,,Y,N,1.8,1.8,1.8,1.8,1H,1H,N,,,
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,E6,RE,Other Waste Biomass,IC,Commercial CHP,5,1.8,1.8,1.8,3,1963,3,2008,OBG,LFG,Y,Y,NG,LFG,OBG,DFO,,,Y,Y,1.8, ,1.8, ,,,Y,,Y,
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,EG1,RE,Natural Gas Internal Combustion Engine,IC,Commercial CHP,5,2.8,2.8,2.8,11,1995,7,2021,NG,OBG,Y,Y,NG,OBG,DFO,,,,Y,Y,2.8,2.8,2.8,2.8,1H,1H,Y,,Y,
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,EG2,RE,Natural Gas Internal Combustion Engine,IC,Commercial CHP,5,2.8,2.8,2.8,7,1985,6,2021,NG,OBG,Y,Y,OBG,NG,,,,,N,, , , , ,,,,,,
16657,San Jose/Santa Clara Water P C,56080,SJ/SC WPCP,CA,Santa Clara,EG3,RE,Natural Gas Internal Combustion Engine,IC,Commercial CHP,5,2.8,2.8,2.8,7,1985,10,2021,NG,OBG,Y,Y,OBG,NG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,1,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,10,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,11,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,12,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,13,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,14,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,15,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,16,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,17,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,18,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,19,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,2,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,20,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,21,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,22,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,23,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,24,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,25,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,26,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,27,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,28,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,29,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,3,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,30,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,31,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,32,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,33,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,34,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,35,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,36,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,4,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,5,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,6,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,7,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,8,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
55938,Industrial Power Generating Company LLC,56693,Virginia Beach,VA,Virginia Beach City,9,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,11,2001,5,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
3046,Duke Energy Progress - (NC),56849,Woodfin,NC,Buncombe,1,CN,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,45.5,40,45.5, , , , ,NG,,,N,,,,,,,Y,Y, , , , ,,,Y,,,
17650,Southern Power Co,57029,Cleveland Cnty Generating Facility,NC,Cleveland,5,CN,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,184,180.8,194.7, , , , ,NG,,,N,,,,,,,Y,Y,180, ,180, ,,,Y,,,
17650,Southern Power Co,57029,Cleveland Cnty Generating Facility,NC,Cleveland,6,CN,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,184,180.8,194.7, , , , ,NG,,,N,,,,,,,Y,Y,180, ,180, ,,,Y,,,
17650,Southern Power Co,57029,Cleveland Cnty Generating Facility,NC,Cleveland,7,CN,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,184,180.8,194.7, , , , ,NG,,,N,,,,,,,Y,Y,180, ,180, ,,,Y,,,
17650,Southern Power Co,57029,Cleveland Cnty Generating Facility,NC,Cleveland,8,CN,Natural Gas Fired Combustion Turbine,GT,IPP Non-CHP,2,184,180.8,194.7, , , , ,NG,,,N,,,,,,,Y,Y,180, ,180, ,,,Y,,,
11217,Los Angeles County Sanitation,57163,Calabasas Gas to Energy Facility,CA,Los Angeles,GEN2,RE,Landfill Gas,GT,Commercial Non-CHP,4,4.6,3.3,3.6,7,2010,8,2018,LFG,,Y,Y,LFG,NG,,,,,N,, , , , ,,,,,,
60545,"City of Auburn, New York",57636,Auburn LFG Energy Facility,NY,Cayuga,2,RE,Landfill Gas,IC,IPP Non-CHP,2,1.1,1.1,1.1,1,2010,4,2014,LFG,NG,Y,Y,NG,LFG,,,,,N,, , , , ,,,,,,
57123,Middlebury College Biomass,57804,Middlebury College,VT,Addison,1,RE,Wood/Wood Waste Biomass,ST,Commercial CHP,5,0.2,0.1,0.1,1,1980,10,2011,WDS,NG,Y,N,,,,,,,Y,Y,0.1,0.1,0.1,0.1,1H,1H,N,,,
57281,University of Cincinnati,57929,East Campus Utility Plant,OH,Hamilton,STG,RE,Natural Gas Steam Turbine,ST,Commercial Non-CHP,4,1.3,1.2,1.2,11,2010,3,2024,NG,DFO,Y,N,,,,,,,Y,Y,1,1,1,1,6H,6H,Y,Y,Y,
57427,RockTenn-Battle Creek Mill,58052,Battle Creek Mill,MI,Calhoun,1TG,RE,Natural Gas Steam Turbine,ST,Industrial Non-CHP,6,1,1,1,12,1980,12,1995,NG,,Y,N,,,,,,,Y,Y,0.5,0.7,0.5,0.7,6H,6H,Y,,Y,
57492,Georgia-Pacific Toledo LLC,58109,Georgia-Pacific Toledo Mill,OR,Lincoln,TG1,RE,Wood/Wood Waste Biomass,ST,Industrial CHP,7,18.5,18.4,18.4,2,2007,4,2013,BLQ,NG,Y,Y,BLQ,NG,,,,,N,, , , , ,,,,,,
58113,"Texas A&M, Utilities & Energy Services",58151,Central Utility Plant - Texas A&M,TX,Brazos,STG04,RE,Natural Gas Fired Combined Cycle,CA,Commercial CHP,5,5,5,5,12,1956,4,2021,NG,DFO,Y,N,,,,,,,Y,Y,5,5,5,5,6H,6H,Y,Y,Y,
58152,Amherst College,58185,Amherst College Co Gen,MA,Hampshire,STG,RE,Natural Gas Steam Turbine,ST,Commercial CHP,5,0.5,0.5,0.5,11,2006,6,2021,NG,RFO,Y,N,,,,,,,Y,N,0.5,0.5,0.5,0.5,1H,1H,Y,,Y,
58159,Penn State University,58194,West Campus Steam Plant,PA,Centre,WC 2,RE,Conventional Steam Coal,ST,Commercial CHP,5,2.5,0.5,1,1,1938,3,2015,BIT,NG,,Y,BIT,NG,,,,,N,N, , , , ,,,,,,
5416,"Duke Energy Carolinas, LLC",58212,Buzzard Roost GT,SC,Greenwood,10,RE,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,17.8, , ,6,1971,10,2012,NG,DFO,,Y,NG,DFO,,,,,Y,N,18, ,18, ,,,Y,Y,,
5416,"Duke Energy Carolinas, LLC",58212,Buzzard Roost GT,SC,Greenwood,11,RE,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,17.8, , ,6,1971,10,2012,NG,DFO,,Y,NG,DFO,,,,,Y,N,18, ,18, ,,,Y,Y,,
5416,"Duke Energy Carolinas, LLC",58212,Buzzard Roost GT,SC,Greenwood,12,RE,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,17.8, , ,6,1971,10,2012,NG,DFO,,Y,NG,DFO,,,,,Y,N,18, ,18, ,,,Y,Y,,
5416,"Duke Energy Carolinas, LLC",58212,Buzzard Roost GT,SC,Greenwood,13,RE,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,17.8, , ,6,1971,10,2012,NG,DFO,,Y,NG,DFO,,,,,Y,N,18, ,18, ,,,Y,Y,,
5416,"Duke Energy Carolinas, LLC",58212,Buzzard Roost GT,SC,Greenwood,14,RE,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,17.8, , ,6,1971,10,2012,NG,DFO,,Y,NG,DFO,,,,,Y,N,18, ,18, ,,,Y,Y,,
5416,"Duke Energy Carolinas, LLC",58212,Buzzard Roost GT,SC,Greenwood,15,RE,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,17.8, , ,7,1971,10,2012,NG,DFO,,Y,NG,DFO,,,,,Y,N,18, ,18, ,,,Y,Y,,
5416,"Duke Energy Carolinas, LLC",58212,Buzzard Roost GT,SC,Greenwood,6,RE,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,22.7, , ,4,1971,10,2012,NG,DFO,,Y,NG,DFO,,,,,Y,N,22, ,22, ,,,Y,Y,,
5416,"Duke Energy Carolinas, LLC",58212,Buzzard Roost GT,SC,Greenwood,7,RE,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,22.7, , ,5,1971,10,2012,NG,DFO,,Y,NG,DFO,,,,,Y,N,22, ,22, ,,,Y,Y,,
5416,"Duke Energy Carolinas, LLC",58212,Buzzard Roost GT,SC,Greenwood,8,RE,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,22.7, , ,8,1971,10,2012,NG,DFO,,Y,NG,DFO,,,,,Y,N,22, ,22, ,,,Y,Y,,
5416,"Duke Energy Carolinas, LLC",58212,Buzzard Roost GT,SC,Greenwood,9,RE,Natural Gas Fired Combustion Turbine,GT,Electric Utility,1,22.7, , ,9,1971,10,2012,NG,DFO,,Y,NG,DFO,,,,,Y,N,22, ,22, ,,,Y,Y,,
58487,Montefiore Medical Center Moses Division,58507,Montefieor Medical Center Moses Division,NY,Bronx,ES007,RE,Natural Gas Fired Combustion Turbine,GT,Commercial CHP,5,3.5,3.5,3.5,1,2002,6,2017,NG,DFO,Y,,,,,,,,Y,Y,3.5,3.5,3.5,3.5,6H,6H,N,,,
59173,City of Tulare Water Pollution Control,59395,City of Tulare Water Facility,CA,Tulare,C2550,RE,Other Waste Biomass,IC,Commercial Non-CHP,4,0.5,0.4,0.4,1,1991,12,2018,OBG,NG,Y,Y,OBG,NG,,,,,N,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E1,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2013,1,2024,LFG,DFO,Y,Y,LFG,DFO,,,,,N,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E10,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2013,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E11,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2013,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E12,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2013,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E13,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2013,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E14,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2013,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E15,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2013,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E16,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2013,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E17,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2013,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E18,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2013,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E19,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2015,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E2,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2013,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E20,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2015,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E21,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2015,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E22,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2015,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E23,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2015,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E24,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2015,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E25,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,8,2019,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E26,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,8,2019,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E27,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,8,2019,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E28,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,8,2019,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E29,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,8,2019,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E3,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2013,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E30,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,8,2019,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E4,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2013,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E5,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2013,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E6,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2013,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E7,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2013,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E8,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2013,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",59688,Wake County LFG Facility,NC,Wake,E9,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,9,2013,1,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
59849,Dinuba Energy,60100,Dinuba Energy,CA,Tulare,G-1,RE,Wood/Wood Waste Biomass,ST,IPP Non-CHP,2,11.5,11.5,11.5,10,1985,7,2024,WDS,AB,Y,Y,WDS,AB,NG,,,,N,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",60222,Bristol Plant,VA,Bristol City,A1,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,10,2016,6,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
59452,"Ingenco Renewable Development, LLC",60222,Bristol Plant,VA,Bristol City,A2,RE,Landfill Gas,IC,IPP Non-CHP,2,0.3,0.3,0.3,10,2016,6,2024,LFG,DFO,Y,Y,DFO,LFG,,,,,N,, , , , ,,,,,,
